Year	District ID	Name of district	Title of respondent	Type of school	 Number of Male teachers	Number of female teachers	 Number of teacher's who provide special needs education	Total Number of Teachers	Number of Absent Teachers	Present Teachers
2010	216	Amuria	HEADTEACHER	Day	7.0	3.0	2.0	12.0	3.0	9.0
2010	216	Amuria	DEPUTY 2	Day	14.0	3.0	0.0	17.0	3.0	14.0
2010	216	Amuria	DEPUTY HEADTEACHER	Day	8.0	3.0	1.0	12.0	12.0	0.0
2010	216	Amuria	D/HTR	Day	6.0	1.0	1.0	8.0	3.0	5.0
2010	216	Amuria	DEPUTY HEAD TEACHER	Day	6.0	2.0		8.0	6.0	2.0
2010	216	Amuria	DEPUTY HEADTEACHE	Day	4.0	3.0	0.0	7.0	0.0	7.0
2010	216	Amuria	headteacher	Day	4.0	1.0	0.0	5.0	6.0	-1.0
2010	216	Amuria	SENIOR MAN TEACHER	Day	9.0	2.0	11.0	22.0	2.0	20.0
2010	216	Amuria	HEAD  TEACHER	Day	11.0	2.0	1.0	14.0	6.0	8.0
2010	216	Amuria	DEPUTY HEADMASTER	Day	13.0	2.0		15.0	9.0	6.0
2010	216	Amuria	HEADTEACHER	Day	5.0	2.0	1.0	8.0	5.0	3.0
2010	216	Amuria	ASSISTANT HEAD TEACHER	Day	6.0	2.0	1.0	9.0	2.0	7.0
2010	216	Amuria	Headmaster	Day	5.0	2.0	0.0	7.0	8.0	-1.0
2010	216	Amuria	headteacher	Boarding	12.0	3.0	1.0	16.0	5.0	11.0
2010	216	Amuria	HEADMASTER	Day	6.0	3.0	0.0	9.0	5.0	4.0
2010	216	Amuria	deputy  headteacher	Day	7.0	1.0	1.0	9.0	3.0	6.0
2010	216	Amuria	DEPUTY H/T	Day	10.0	4.0	2.0	16.0	6.0	10.0
2010	217	Budaka	DEPUTY HEADMASTER	Day	11.0	11.0	22.0	44.0	5.0	39.0
2010	217	Budaka	HEAD TEACHER	Day	8.0	6.0	0.0	14.0	5.0	9.0
2010	217	Budaka	Head Master	Day	12.0	12.0	1.0	25.0	33.0	-8.0
2010	217	Budaka	HEAD MASTER	Day	7.0	4.0	2.0	13.0	4.0	9.0
2010	217	Budaka	deputy haedteacher	Day	13.0	7.0	0.0	20.0	9.0	11.0
2010	217	Budaka	madam	Day	5.0	2.0	0.0	7.0	8.0	-1.0
2010	217	Budaka	female	Day	10.0	3.0	3.0	16.0	13.0	3.0
2010	217	Budaka	deputy headmaster	Day	6.0	5.0	2.0	13.0	5.0	8.0
2010	217	Budaka	Headmaster	Day	4.0	12.0	2.0	18.0	8.0	10.0
2010	217	Budaka	AG.HEADMASTER	Day	10.0	10.0	5.0	25.0	15.0	10.0
2010	217	Budaka	DEPUTY HEAD MASTER	Day	8.0	8.0	0.0	16.0	3.0	13.0
2010	217	Budaka	Deputy head tr.	Day	2.0	3.0	0.0	5.0	7.0	-2.0
2010	217	Budaka	Headteacher	Both	5.0	6.0	0.0	11.0	1.0	10.0
2010	217	Budaka	DEPUTY HEAD TEACHER	Day	7.0	5.0		12.0	23.0	-11.0
2010	217	Budaka	DEPUTY HEADMASTER	Both	10.0	10.0	4.0	24.0	4.0	20.0
2010	217	Budaka	HEADTEACHER	Day	9.0	8.0	2.0	19.0	8.0	11.0
2010	217	Budaka	HEAD MASTER	Day	13.0	12.0	1.0	26.0	0.0	26.0
2010	217	Budaka	.DEPUTY HEADMASTER	Both	10.0	10.0	4.0	24.0	6.0	18.0
2010	217	Budaka	Deputy HeadMaster	Day	8.0	7.0	0.0	15.0	28.0	-13.0
2010	217	Budaka	D/HM	Day	10.0	5.0	0.0	15.0	7.0	8.0
2010	217	Budaka	DEPUTY 11	Both	11.0	7.0	7.0	25.0	0.0	25.0
2010	217	Budaka	Assistant Deputy	Day	11.0	13.0	5.0	29.0	7.0	22.0
2010	217	Budaka	Deputy Headteacher	Day	11.0	8.0	1.0	20.0	8.0	12.0
2010	217	Budaka	HAEDTEACHER	Both	19.0	14.0	4.0	37.0	13.0	24.0
2010	217	Budaka	Headmaster	Day	7.0	7.0	1.0	15.0	17.0	-2.0
2010	217	Budaka	HEADTEACHER	Day	12.0	12.0	1.0	25.0	33.0	-8.0
2010	217	Budaka	deputy headteacher	Day	6.0	5.0	1.0	12.0	8.0	4.0
2010	301	Adjumani	HEAD TEACHER	Day	4.0	3.0	0.0	7.0	13.0	-6.0
2010	301	Adjumani	deputy headmaster	Day	4.0	3.0	0.0	7.0	1.0	6.0
2010	301	Adjumani	d/htr	Day	9.0	8.0	2.0	19.0	7.0	12.0
2010	301	Adjumani	HEAD *TEACHER	Day	7.0	6.0	0.0	13.0	20.0	-7.0
2010	301	Adjumani	DEPUTY HEAD T	Day	5.0	1.0	1.0	7.0	3.0	4.0
2010	301	Adjumani	Headmaster	Day	4.0	3.0	0.0	7.0	8.0	-1.0
2010	301	Adjumani	DEPUTY  HEADTEACHER	Day	8.0	5.0	4.0	17.0	8.0	9.0
2010	301	Adjumani	HEADTEACHER	Day	1.0	6.0	0.0	7.0	8.0	-1.0
2010	301	Adjumani	HEADTEACHER	Day	6.0	3.0		9.0	5.0	4.0
2010	301	Adjumani	headmaster	Day	5.0	1.0	0.0	6.0	7.0	-1.0
2010	301	Adjumani	HEAD TEACHER	Day	4.0	1.0	0.0	5.0	7.0	-2.0
2010	301	Adjumani	headteacher	Day	7.0	6.0	0.0	13.0	19.0	-6.0
2010	301	Adjumani	headmaster	Day	6.0	2.0	0.0	8.0	12.0	-4.0
2010	301	Adjumani	DEPUTY HEAD TEACHER	Day	4.0	7.0	1.0	12.0	11.0	1.0
2010	301	Adjumani	DEPUTY	Day	10.0	7.0	1.0	18.0	4.0	14.0
2010	301	Adjumani	HEADTEACHER	Day	4.0	1.0	0.0	5.0	4.0	1.0
2010	301	Adjumani	HEADMASTER	Day	5.0	1.0	0.0	6.0	0.0	6.0
2010	301	Adjumani	deputy headteacher	Day	7.0	4.0	0.0	11.0	11.0	0.0
2010	301	Adjumani	headteacher	Day	7.0	3.0	10.0	20.0	7.0	13.0
2010	301	Adjumani	deputy headteacher	Day	3.0	3.0	0.0	6.0	3.0	3.0
2010	301	Adjumani	headteacher	Day	3.0	4.0	0.0	7.0	4.0	3.0
2010	301	Adjumani	HEADTEACHER	Day	6.0	1.0	0.0	7.0	9.0	-2.0
2010	301	Adjumani	HEDTEACHER	Day	7.0	3.0	36.0	46.0	22.0	24.0
2010	301	Adjumani	Deputy Headteacher	Day	3.0	7.0	3.0	13.0	7.0	6.0
2010	301	Adjumani	deputy  headmaster	Day	5.0	4.0	1.0	10.0	7.0	3.0
2010	302	Apac	DEPUTY HEADTEACHER	Day	13.0	2.0	0.0	15.0	0.0	15.0
2010	302	Apac	HEADTEACHER	Both	17.0	6.0	0.0	23.0	11.0	12.0
2010	302	Apac	HEADTEACHER	Day	6.0	4.0	0.0	10.0	2.0	8.0
2010	302	Apac	HEADMASTER	Day	10.0	2.0	0.0	12.0	6.0	6.0
2010	302	Apac	HEADMASTER	Day	17.0	3.0	0.0	20.0	5.0	15.0
2010	302	Apac	DEPUTY HEADMASTER	Day	15.0	6.0	7.0	28.0	23.0	5.0
2010	302	Apac	HEADMASTER	Day	13.0	5.0		18.0	15.0	3.0
2010	302	Apac	DEPUTY HEAD TEACHER	Day	13.0	3.0	1.0	17.0	17.0	0.0
2010	302	Apac	DEPUTY HEAD MASTER	Day	11.0	2.0	2.0	15.0	15.0	0.0
2010	302	Apac	DEPUTY HEADMASTER	Day	8.0	2.0	10.0	20.0	2.0	18.0
2010	302	Apac	DIRECTOR OF STUDIES	Both	15.0	6.0	1.0	22.0	10.0	12.0
2010	302	Apac	HEADMASTER	Day	9.0	1.0		10.0	1.0	9.0
2010	302	Apac	HEADMISTRESS	Day	7.0	3.0	0.0	10.0	2.0	8.0
2010	302	Apac	DEPUTY H.TEACHER	Day	9.0	2.0	0.0	11.0	6.0	5.0
2010	302	Apac	DEPUTY HEADMASTER	Day	13.0	3.0		16.0	15.0	1.0
2010	302	Apac	HEADTEACHER	Both	16.0	2.0		18.0	9.0	9.0
2010	302	Apac	DEPUTY HEADMASTER	Both	14.0	6.0	25.0	45.0	8.0	37.0
2010	302	Apac	HAEDMASTER	Day	8.0	1.0	1.0	10.0	39.0	-29.0
2010	302	Apac	deputy  headteacher	Day	14.0	4.0	2.0	20.0	1.0	19.0
2010	302	Apac	HEADMASTER	Day	9.0	1.0	0.0	10.0	6.0	4.0
2010	302	Apac	HEADMASTER	Day	10.0	1.0	0.0	11.0	0.0	11.0
2010	302	Apac	HEADTECHEAR (HTR)	Day	10.0	0.0		10.0	2.0	8.0
2010	302	Apac	HEADMASTER	Day	8.0	2.0	8.0	18.0	10.0	8.0
2010	302	Apac	HEADMISTRESS	Day	8.0	5.0	1.0	14.0	2.0	12.0
2010	302	Apac	Deputy Head master	Day	10.0	2.0		12.0	6.0	6.0
2010	302	Apac	HEADMASTER	Day	8.0	0.0	0.0	8.0	0.0	8.0
2010	302	Apac	HEADMASTER	Day	9.0	2.0	0.0	11.0	8.0	3.0
2010	302	Apac	head teacher	Day	13.0	7.0	0.0	20.0	0.0	20.0
2010	302	Apac	headmaster	Day	13.0	3.0	0.0	16.0	3.0	13.0
2010	304	Gulu	HEADTEACHER	Day	6.0	4.0	1.0	11.0	13.0	-2.0
2010	304	Gulu	HEADTEACHER	Day	8.0	3.0	0.0	11.0	1.0	10.0
2010	304	Gulu	SENIOR MALE TEACHER	Day	4.0	2.0	0.0	6.0	2.0	4.0
2010	304	Gulu	HEADMASTER	Day	7.0	5.0	2.0	14.0	22.0	-8.0
2010	304	Gulu	HEADTECHER	Day	13.0	1.0	1.0	15.0	4.0	11.0
2010	304	Gulu	DEPUTY HEADTEACHER	Day	7.0	5.0	0.0	12.0	16.0	-4.0
2010	304	Gulu	HEADTEACHER	Day	8.0	17.0	2.0	27.0	5.0	22.0
2010	304	Gulu	DEPUTY HEADTEACHER	Day	9.0	4.0	1.0	14.0	5.0	9.0
2010	304	Gulu	HEADTEACHER	Day	14.0	8.0	2.0	24.0	4.0	20.0
2010	304	Gulu	headteacher	Day	8.0	1.0	0.0	9.0	16.0	-7.0
2010	304	Gulu	HEAD TEACHER	Both	13.0	13.0	5.0	31.0	0.0	31.0
2010	304	Gulu	DEPUTY HEADTEATHER	Day	6.0	5.0	0.0	11.0	6.0	5.0
2010	304	Gulu	HEAD  TEACHER	Day	10.0	11.0		21.0	0.0	21.0
2010	304	Gulu	HEADTEACHER	Day	12.0	13.0	2.0	27.0	18.0	9.0
2010	304	Gulu	head  teacher	Day	4.0	6.0	1.0	11.0	4.0	7.0
2010	304	Gulu	DEPUTY HEADMASTER ONE	Day	7.0	17.0	0.0	24.0	4.0	20.0
2010	304	Gulu	DEPUTY HEADTEACHER	Day	3.0	5.0	0.0	8.0	6.0	2.0
2010	304	Gulu	DEPUTY HEADMANSTER	Day	9.0	2.0	1.0	12.0	1.0	11.0
2010	304	Gulu	DEPUTY HEADMASTER 2	Day	10.0	9.0	0.0	19.0	3.0	16.0
2010	304	Gulu	HEADTEACHER	Day	11.0	10.0	2.0	23.0	22.0	1.0
2010	304	Gulu	HEADTEACHER	Day	9.0	8.0	0.0	17.0	6.0	11.0
2010	304	Gulu	SENIOR MAN TAECHER	Day	9.0	2.0	0.0	11.0	18.0	-7.0
2010	304	Gulu	Headteacher	Day	13.0	1.0	2.0	16.0	1.0	15.0
2010	304	Gulu	DEPUTY HEADTEACHER	Day	6.0	9.0	0.0	15.0	4.0	11.0
2010	304	Gulu	DEPUTY  HEAD TEACHER	Day	8.0	8.0		16.0	11.0	5.0
2010	304	Gulu	deputy  headteacher	Day	6.0	12.0	1.0	19.0	9.0	10.0
2010	304	Gulu	HEADTEACHER	Day	8.0	2.0	2.0	12.0	5.0	7.0
2010	304	Gulu	deputy head teacher	Day	10.0	3.0	1.0	14.0	7.0	7.0
2010	304	Gulu	DEPUTY HEADTEACHER	Day	11.0	10.0	0.0	21.0	21.0	0.0
2010	306	Kotido	Deputy Head master	Both	6.0	1.0		7.0	2.0	5.0
2010	306	Kotido	HEADTEACHER	Day	3.0	2.0	0.0	5.0	5.0	0.0
2010	306	Kotido	HEADTEACHER	Both	5.0	4.0	1.0	10.0	0.0	10.0
2010	306	Kotido	HEADMASTER	Day	3.0	0.0	0.0	3.0	6.0	-3.0
2010	306	Kotido	deputy head teacher	Day	3.0	1.0	4.0	8.0	0.0	8.0
2010	306	Kotido	Deputy Headmaster	Both	8.0	2.0		10.0	5.0	5.0
2010	306	Kotido	DEPUTY HEAD TEACHER	Both	4.0	4.0	1.0	9.0	5.0	4.0
2010	306	Kotido	head teacher	Both	0.0	0.0		0.0	0.0	0.0
2010	306	Kotido	DEPUTY HEADTEACHER	Both	6.0	3.0	1.0	10.0	9.0	1.0
2010	306	Kotido	HEADTEACHER	Day	2.0	1.0	0.0	3.0	1.0	2.0
2010	306	Kotido	HEADTEACHER	Day	2.0	2.0	0.0	4.0	5.0	-1.0
2010	306	Kotido	DEPUTY HEADMASTER	Both	6.0	3.0	1.0	10.0	10.0	0.0
2010	306	Kotido		Both	6.0	5.0		11.0	1.0	10.0
2010	306	Kotido	HEADMASTER	Day	3.0	0.0		3.0	0.0	3.0
2010	306	Kotido	DEPUTY HEADTEACHER	Both	6.0	3.0	1.0	10.0	9.0	1.0
2010	306	Kotido	DEPUTY HEADTEACHER	Day	3.0	1.0	0.0	4.0	0.0	4.0
2010	306	Kotido	HEADMASTER	Both	2.0	8.0	0.0	10.0	0.0	10.0
2010	306	Kotido	DEPUTY HEADTECHER	Both	9.0	9.0		18.0	7.0	11.0
2010	306	Kotido	DEPUTY HEADTEACHER	Day	10.0	7.0		17.0	0.0	17.0
2010	311	Nakapiripirit	teacher	Day	4.0	0.0	0.0	4.0	5.0	-1.0
2010	311	Nakapiripirit	teacher	Day	5.0	2.0	0.0	7.0	30.0	-23.0
2010	311	Nakapiripirit	TEACHER	Both	5.0	2.0	0.0	7.0	30.0	-23.0
2010	311	Nakapiripirit	HEAD TEACHER	Both	3.0	2.0	3.0	8.0	0.0	8.0
2010	311	Nakapiripirit	HEAD TEACHER	Day	4.0	0.0	0.0	4.0	0.0	4.0
2010	311	Nakapiripirit	HEADMASTER	Both	3.0	0.0	0.0	3.0	15.0	-12.0
2010	311	Nakapiripirit	HEAD MASTER	Day	4.0	0.0		4.0	0.0	4.0
2010	311	Nakapiripirit	DEPUTY HEADTEACHER	Both	5.0	0.0	1.0	6.0	0.0	6.0
2010	311	Nakapiripirit	Headteacher	Day	2.0	0.0	4.0	6.0	10.0	-4.0
2010	311	Nakapiripirit	DEPUTY HEADTEACHER	Day	5.0	1.0	0.0	6.0	2.0	4.0
2010	311	Nakapiripirit	alinga  gregory  ogwit	Both	3.0	7.0	0.0	10.0	0.0	10.0
2010	311	Nakapiripirit	DEPUTY HEAD TEACHER	Day	3.0	1.0	0.0	4.0	9.0	-5.0
2010	311	Nakapiripirit	HEAD TEACHER	Day	5.0	1.0		6.0	12.0	-6.0
2010	311	Nakapiripirit	HEADTEACHER	Day	5.0	0.0	2.0	7.0	0.0	7.0
2010	311	Nakapiripirit	HEADMASTER	Both	8.0	1.0	0.0	9.0	2.0	7.0
2010	311	Nakapiripirit	headteacher	Both	8.0	3.0	0.0	11.0	9.0	2.0
2010	311	Nakapiripirit	DEPUTY HEAD TACHER	Day	3.0	1.0	1.0	5.0	10.0	-5.0
2010	311	Nakapiripirit	DEPUTY  HEADTEACHER	Both	10.0	6.0		16.0	0.0	16.0
2010	311	Nakapiripirit	DEPUTY HEAD TEACHER	Both	9.0	4.0	0.0	13.0	5.0	8.0
2010	311	Nakapiripirit	DEPUTY	Both	6.0	2.0		8.0	0.0	8.0
2010	311	Nakapiripirit	HEADTEACHER	Day	3.0	1.0	1.0	5.0	5.0	0.0
2010	311	Nakapiripirit	HEADTEACHER	Both	9.0	1.0	0.0	10.0	6.0	4.0
2010	311	Nakapiripirit	Head teacher	Both	5.0	5.0	10.0	20.0	0.0	20.0
2010	311	Nakapiripirit	HEADTEACHER	Day	0.0	0.0	0.0	0.0	0.0	0.0
2010	311	Nakapiripirit	HEAD TEACHER	Both	3.0	3.0	0.0	6.0	0.0	6.0
2010	311	Nakapiripirit	DEPUTY HEADTEACHER	Day	0.0	0.0	0.0	0.0	5.0	-5.0
2010	311	Nakapiripirit	headteacher	Both	7.0	1.0	1.0	9.0	5.0	4.0
2010	313	Yumbe	HEADMASTER	Day	9.0	0.0		9.0	24.0	-15.0
2010	313	Yumbe	d/h  teacher	Day	10.0	3.0	5.0	18.0	1.0	17.0
2010	313	Yumbe	HEAD TEACHER	Day	20.0	9.0	2.0	31.0	14.0	17.0
2010	313	Yumbe	DEPUTY HEADMASTER	Day	7.0	2.0	0.0	9.0	13.0	-4.0
2010	313	Yumbe	HEAD TAECHER	Day	6.0	4.0	0.0	10.0	0.0	10.0
2010	313	Yumbe	headteacher	Day	7.0	1.0		8.0	4.0	4.0
2010	313	Yumbe		Day	14.0	1.0	0.0	15.0	7.0	8.0
2010	313	Yumbe	HEADTEACHER	Day	10.0	0.0	1.0	11.0	8.0	3.0
2010	313	Yumbe	LC1	Day	9.0	0.0	0.0	9.0	39.0	-30.0
2010	313	Yumbe	YUMBE	Day	9.0	4.0	0.0	13.0	4.0	9.0
2010	313	Yumbe	HEADTEACHER	Day	13.0	3.0	2.0	18.0	11.0	7.0
2010	313	Yumbe	DEPUTY HEAD MASTER	Day	8.0	0.0		8.0	7.0	1.0
2010	313	Yumbe	HEADTEACHER	Day	5.0	0.0	1.0	6.0	5.0	1.0
2010	313	Yumbe	Deputy Head master	Day	8.0	1.0	0.0	9.0	3.0	6.0
2010	313	Yumbe	HEADTEACHER	Day	10.0	3.0	0.0	13.0	2.0	11.0
2010	313	Yumbe	HEADMASTER	Day	8.0	0.0	0.0	8.0	10.0	-2.0
2010	313	Yumbe	SENIOR WOMAN TR	Day	7.0	1.0	2.0	10.0	28.0	-18.0
2010	313	Yumbe	g1  school	Day	18.0	6.0	2.0	26.0	85.0	-59.0
2010	313	Yumbe	AG. DEPUTY H/TEACHER	Day	17.0	7.0	0.0	24.0	10.0	14.0
2010	313	Yumbe	TEACHER ON DUTY	Day	9.0	0.0	0.0	9.0	2.0	7.0
2010	313	Yumbe	DEPUTY H.M	Day	7.0	1.0	0.0	8.0	10.0	-2.0
2010	313	Yumbe	DEPUTY H.M	Day	8.0	2.0	0.0	10.0	14.0	-4.0
2010	313	Yumbe	HEADTEACHER	Day	5.0	2.0		7.0	7.0	0.0
2010	313	Yumbe	DEPUTY HEADMASTER	Day	20.0	16.0		36.0	56.0	-20.0
2010	313	Yumbe	headmaster	Day	7.0	0.0		7.0	8.0	-1.0
2010	313	Yumbe	DEPUTY HEADTEACHER	Day	11.0	6.0	2.0	19.0	19.0	0.0
2010	313	Yumbe		Day	14.0	0.0	0.0	14.0	8.0	6.0
2010	313	Yumbe	headteacher	Day	13.0	3.0	0.0	16.0	2.0	14.0
2010	313	Yumbe	HEADMASTER	Day	16.0	7.0	2.0	25.0	10.0	15.0
2010	316	Amuru	DEPUTY  ASSISTANT	Day	7.0	3.0		10.0	14.0	-4.0
2010	316	Amuru	DEPUTY HEADTEACHE	Day	6.0	5.0	2.0	13.0	7.0	6.0
2010	316	Amuru	DEPUTY HEAD TEACHER	Day	3.0	6.0	1.0	10.0	4.0	6.0
2010	316	Amuru	DEPUTY HEADTEACHER	Day	5.0	1.0	0.0	6.0	15.0	-9.0
2010	316	Amuru	HEADTEACHER	Day	2.0	6.0		8.0	5.0	3.0
2010	316	Amuru		Day	7.0	5.0	0.0	12.0	1.0	11.0
2010	316	Amuru	DEPUTY HAEDTEACHER	Day	3.0	2.0	0.0	5.0	3.0	2.0
2010	316	Amuru	DEPUTY HEADTEACHER	Day	11.0	2.0		13.0	3.0	10.0
2010	316	Amuru	HAEDTEACHER	Day	20.0	4.0	1.0	25.0	19.0	6.0
2010	316	Amuru	HEADTEACHER	Day	4.0	3.0	0.0	7.0	11.0	-4.0
2010	316	Amuru	HEADTEACHER	Day	0.0	0.0		0.0	0.0	0.0
2010	316	Amuru	DEPUTY HEADTEACHER	Day	5.0	0.0	0.0	5.0	6.0	-1.0
2010	316	Amuru	AMURU	Day	5.0	5.0	0.0	10.0	0.0	10.0
2010	316	Amuru	HEADTEACHER	Day	18.0	5.0	1.0	24.0	21.0	3.0
2010	316	Amuru	head teacher	Day	7.0	0.0	0.0	7.0	6.0	1.0
2010	316	Amuru	h.teacher	Day	5.0	2.0	0.0	7.0	2.0	5.0
2010	316	Amuru	atim  vicky  h/tr	Day	5.0	2.0	0.0	7.0	2.0	5.0
2010	316	Amuru	DEPUTY HEADTEACHER	Day	3.0	3.0	1.0	7.0	14.0	-7.0
2010	316	Amuru	DEPUTY HEADMASTER	Day	9.0	0.0		9.0	8.0	1.0
2010	316	Amuru	DUTY HEAD TEACHER	Day	9.0	3.0	2.0	14.0	7.0	7.0
2010	316	Amuru	HEAD MASTER	Day	15.0	3.0	0.0	18.0	24.0	-6.0
2010	316	Amuru	ocaya  alfred-deputy  1  h/tr	Day	13.0	9.0	1.0	23.0	24.0	-1.0
2010	316	Amuru	SENIOR WOMAN TEACHER	Day	6.0	6.0	1.0	13.0	0.0	13.0
2010	316	Amuru	DEPUTY  HEADTEACHER	Day	3.0	2.0	0.0	5.0	5.0	0.0
2010	316	Amuru	HEADTEACHER	Day	11.0	14.0	0.0	25.0	29.0	-4.0
2010	316	Amuru	TEADTEACHER	Day	11.0	2.0	0.0	13.0	9.0	4.0
2010	316	Amuru	SENIOR WOMAN TEACHER	Day	7.0	2.0	0.0	9.0	0.0	9.0
2010	316	Amuru	DEPUTY HEADTEACHER	Day	8.0	1.0	0.0	9.0	40.0	-31.0
2010	401	Bundibugyo	deputy  headteacher	Day	7.0	2.0	0.0	9.0	2.0	7.0
2010	401	Bundibugyo	head teacher	Day	6.0	1.0	0.0	7.0	6.0	1.0
2010	401	Bundibugyo	headmaster	Day	7.0	0.0	0.0	7.0	6.0	1.0
2010	401	Bundibugyo	HEADTEACHER	Day	8.0	1.0	0.0	9.0	9.0	0.0
2010	401	Bundibugyo	HEADTEACHER	Day	2.0	6.0		8.0	11.0	-3.0
2010	401	Bundibugyo	deputy  headteacher	Day	4.0	0.0	1.0	5.0	1.0	4.0
2010	401	Bundibugyo	DEPUTY HEADMASTER	Day	6.0	0.0	1.0	7.0	0.0	7.0
2010	401	Bundibugyo	HEADMASTER	Day	1.0	6.0		7.0	9.0	-2.0
2010	401	Bundibugyo	DEPUTY H/T	Day	5.0	1.0	1.0	7.0	1.0	6.0
2010	401	Bundibugyo	DEPUTY HEAD TEACHER	Day	10.0	2.0	0.0	12.0	9.0	3.0
2010	401	Bundibugyo	HEADTEACHER	Day	10.0	6.0	0.0	16.0	9.0	7.0
2010	401	Bundibugyo	DEPUTY HEAD MASTER	Day	11.0	1.0	0.0	12.0	5.0	7.0
2010	401	Bundibugyo	deputy headteacher	Day	11.0	1.0	0.0	12.0	5.0	7.0
2010	401	Bundibugyo	deputy headteacher	Day	8.0	1.0	0.0	9.0	6.0	3.0
2010	401	Bundibugyo	deputy headteacher	Day	7.0	0.0	0.0	7.0	3.0	4.0
2010	401	Bundibugyo	HEADTEACHER	Day	6.0	1.0	0.0	7.0	11.0	-4.0
2010	401	Bundibugyo	HEAD TEACHER	Day	4.0	0.0	0.0	4.0	5.0	-1.0
2010	401	Bundibugyo	DEPUTY HEADTEACHER	Day	6.0	8.0		14.0	65.0	-51.0
2010	401	Bundibugyo	HEADMASTER	Day	2.0	0.0	2.0	4.0	0.0	4.0
2010	401	Bundibugyo	HEADMASTER	Day	6.0	1.0	0.0	7.0	9.0	-2.0
2010	401	Bundibugyo	HEADTEACHER	Day	8.0	1.0	0.0	9.0	11.0	-2.0
2010	401	Bundibugyo	HEADTEACHER	Day	7.0	1.0	0.0	8.0	11.0	-3.0
2010	401	Bundibugyo	HEADMASTER	Day	7.0	1.0	0.0	8.0	4.0	4.0
2010	401	Bundibugyo	HEAD TEACHER	Day	4.0	9.0	2.0	15.0	11.0	4.0
2010	401	Bundibugyo	BUNDIBUGYO	Day	5.0	0.0	0.0	5.0	6.0	-1.0
2010	401	Bundibugyo	HEADTEACHER	Day	6.0	3.0		9.0	6.0	3.0
2010	401	Bundibugyo	deputy  headmaster	Day	5.0	0.0		5.0	7.0	-2.0
2010	402	Bushenyi	HEADMASTER	Day	6.0	4.0	0.0	10.0	4.0	6.0
2010	402	Bushenyi	HEADMASTER	Day	0.0	4.0	0.0	4.0	18.0	-14.0
2010	402	Bushenyi	DEPUYT HEADTECHAER	Day	2.0	6.0	0.0	8.0	0.0	8.0
2010	402	Bushenyi	KIYANGA	Day	9.0	2.0	0.0	11.0	1.0	10.0
2010	402	Bushenyi	HEADTEACHER	Day	8.0	3.0	0.0	11.0	12.0	-1.0
2010	402	Bushenyi	DEPUTY HEADTEACHER	Both	18.0	14.0	1.0	33.0	153.0	-120.0
2010	402	Bushenyi	DEPUTY HEADMASTER	Day	8.0	8.0	0.0	16.0	1.0	15.0
2010	402	Bushenyi	DIRECTOR OF STUDIES	Both	7.0	8.0	0.0	15.0	1.0	14.0
2010	402	Bushenyi	DEPUTY HEADTEACHER	Day	4.0	3.0	0.0	7.0	4.0	3.0
2010	402	Bushenyi	headteacher	Day	8.0	8.0	1.0	17.0	6.0	11.0
2010	402	Bushenyi	HEADTEACHER	Day	3.0	5.0	0.0	8.0	1.0	7.0
2010	402	Bushenyi	HEAD TEACHER	Day	3.0	6.0	0.0	9.0	42.0	-33.0
2010	402	Bushenyi	DEPUTY HEADTEACHER	Day	3.0	8.0	0.0	11.0	5.0	6.0
2010	402	Bushenyi	DIRECTOR OF STUDENTS	Day	8.0	4.0		12.0	0.0	12.0
2010	402	Bushenyi	HEAD TEACHER	Day	4.0	1.0		5.0	4.0	1.0
2010	402	Bushenyi	HEADMASTER	Day	5.0	3.0	0.0	8.0	1.0	7.0
2010	402	Bushenyi	HEADTEACHER	Day	2.0	10.0	0.0	12.0	8.0	4.0
2010	402	Bushenyi	DEPUTY HEADTEACHER	Day	10.0	4.0	1.0	15.0	1.0	14.0
2010	402	Bushenyi	D.H.M	Day	4.0	4.0	1.0	9.0	0.0	9.0
2010	402	Bushenyi	Headmaster	Day	5.0	1.0	1.0	7.0	0.0	7.0
2010	402	Bushenyi	DEPUTY HEADTEACHER	Day	5.0	8.0	2.0	15.0	54.0	-39.0
2010	402	Bushenyi	ASISITANT DEATEACHER	Day	4.0	7.0	1.0	12.0	2.0	10.0
2010	402	Bushenyi	HEADTEACHER	Day	4.0	5.0	0.0	9.0	4.0	5.0
2010	402	Bushenyi	HEADTEACHER	Both	12.0	5.0	1.0	18.0	2.0	16.0
2010	402	Bushenyi	DEPUTY HEADTEACHER	Day	7.0	1.0		8.0	1.0	7.0
2010	402	Bushenyi	HEAD TEACHER	Day	7.0	7.0	0.0	14.0	3.0	11.0
2010	402	Bushenyi	ASSISTANT HEAD TEACHER	Day	8.0	5.0	0.0	13.0	0.0	13.0
2010	402	Bushenyi	HEADTEACHER	Day	4.0	7.0	0.0	11.0	16.0	-5.0
2010	402	Bushenyi	deputy headmaster	Day	4.0	4.0	0.0	8.0	38.0	-30.0
2010	402	Bushenyi	HEADMASTER	Day	8.0	4.0	0.0	12.0	5.0	7.0
2010	404	Kabale	HEAD TEACHER	Day	4.0	4.0	0.0	8.0	2.0	6.0
2010	404	Kabale	DEPUTY HEADMASTER	Day	14.0	0.0	0.0	14.0	2.0	12.0
2010	404	Kabale	DUPUTY HEADMASTER	Day	12.0	3.0	1.0	16.0	5.0	11.0
2010	404	Kabale	HEADMASTER	Day	11.0	3.0	0.0	14.0	4.0	10.0
